Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO033714,Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det.  Vil ikke gå ud af renseprogram.  Melder Please rins  - efter renseprogram. De kan ikke komme væk fra det. ,"['130301127', '130301922', '130301715', '130301529', '130301535']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO017111,maskine skal have filterskift - kunden havde ikke nummeret på hvilken maskine det drejer sig om - kontaktperson taler kun engelsk,['130500006'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO037250,Watherflow error,['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO052727,"Kommer meget vand ud under maskinen under rengøring. Kan ikke se om det kommer fra højre eller venstre maskine, men ligger mest vand under højre maskine.",['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO027691,Stopper til under mixerkål for kakao. Vælg rette serienummer til sagen. Maskinen i restaurant til venstre.,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO010212,Fra mail: Den går i stå midt i rengøringen. Fra mail: Den går i stå midt i rengøringen.,"['130302266', '130302274']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF 2M RL TC 230V,Nedbrud
WO018929,Maskinen laver periodisk kun halve kopper derudover klager deres kunder over at kaffen ikke smager godt. Maskinen laver periodisk kun halve kopper derudover klager deres kunder over at kaffen ikke smager godt. Maskinen laver periodisk kun halve kopper derudover klager deres kunder over at kaffen ikke smager godt.,"['130301127', '130301715', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO023943,Stoppet til under mixerskål for kakao,['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO008149,Vil ikke suge mælk op Vil ikke suge mælk op Vil ikke suge mælk op Vil ikke suge mælk op Vil ikke suge mælk op Vil ikke suge mælk op,"['130301127', '130301128', '132000000', '130301715', 'X130302082', '130301535']","[1.0, 1.0, 1.0, 1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO018910,Maskinen melder komponent fejl. Maskinen melder komponent fejl.,"['130302294', '130302403']","[2.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 PF 2M TC extern grums,Nedbrud
WO044100,Maskinen vil ikke trække kakao - skriver ingen fejlbesked.,['130307008'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034503,Vand tilbage i mælk.,['130301535'],[2.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO032751,Kan ikke køre rengøringsprogram. Melder flow error. Der er ikke lukket for vandet. Kan ikke køre rengøringsprogram. Melder flow error. Der er ikke lukket for vandet. Kan ikke køre rengøringsprogram. Melder flow error. Der er ikke lukket for vandet. Kan ikke køre rengøringsprogram. Melder flow error. Der er ikke lukket for vandet. Kan ikke køre rengøringsprogram. Melder flow error. Der er ikke lukket for vandet.,"['130301317', '131000009R', '130301529', '130301342', '130301175R']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO044559,"Melder fejl efter bryg, Motor ikke i position. Hvis de bekræfter vil den godt brygge igen, men kommer ved hver bryg. Forsøgt at efter maskine.  Melder fejl efter bryg, Motor ikke i position. Hvis de bekræfter vil den godt brygge igen, men kommer ved hver bryg. Forsøgt at efter maskine. ","['130302388', '130302403']","[1.0, 2.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC extern grums,Nedbrud
WO010847,"Fra mail: We need a service for our Coffeemachine (134541). There leaks water out of the machine. We have also 2 defective modules onboard for repair.
",['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO015891,Stopper til under mixerskål for kakao,['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO020418,Beder om at få fjernet tabs fra blå nøgle. Der er ingen tabs i blå nøgle. Har genstartet rengøringsprogram uden det hjalp.,['130302385'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO021390,"Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-) Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-) Den melder flow error.
De har prøvet at køre rens, men hvis han vil lave feks. en Americano, så kommer der en masse vand ud og lidt kaffe og så kommer fejlen igen.
Han har prøvet og genstarte, nusse og snakke pænt til den, men det virker ikke ;-)","['130301342', '130301201', '130301638']","[1.0, 1.0, 2.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO018404,Melder fejl ved rens. Det er den blå rensenøgle der driller. Solveig oplyser at der ingen spænd fjeder sidder på selve nøglen. ,['130302031'],[1.0],Køleskab BW4 og BW4c 30 l med glasdør ,Nedbrud
WO008906,Køl fryser til. Køl fryser til.,"['130302425', '130301893']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO053363,"Maskinen drypper en del i bunden, men kan godt udlevere kaffe og det smager også normalt.",['130305533'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO039381,"Maskine i seaview. Røde pind bag rensenøgle er knækket.
Er i dock i Munkebo frem til d. 18/1.
Beskrivelse af placering: Seaview er vores Bar i fronten på dæk 7. Den der hed Fjordlounge førhen ",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO023040,"Genkørsel
Der er flere problemer med maskinen og kun et problem er løst sidst vi var der ifølge kunden.
Det største problem er, at den feks. ved cappuccino hælder ekstra vand oveni, når den er færdig, så den bliver træls.
Spørg efter dagbog over nedbrud, som kunden har lavet ifølge aftale med teknikker.",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO000739,"Stopper i rengøringsprogram, step 1. Har sidddet fast i 2 timer. Kunde har forsøgt genstart.

Tlf. 32860100. Stopper i rengøringsprogram, step 1. Har sidddet fast i 2 timer. Kunde har forsøgt genstart.

Tlf. 32860100. Stopper i rengøringsprogram, step 1. Har sidddet fast i 2 timer. Kunde har forsøgt genstart.

Tlf. 32860100.","['130301129', '130301181', '130302199']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO025921,"Den er utæt under bunden, hun kan ikke se hvor vandet kommer fra.",['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO010828,"Fra mail: Her I mulighed for at komme mandag eller? da vores kaffemaskine lækker igen. Jeg har ikke mulighed for at sende billeder, men har dem på min mobil.",['130301811'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO046893,"utæt i venstre side.
Maskine er slukket",['130307140'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO007253,Slår sikringer ved rengøring. Slår sikringer ved rengøring.,"['130302194', '130302253']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO035480,Drypper ned på bordet og løber ned til kontakt og kortslutter,['130301773'],[2.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO051559,Tevand kommer kun ud i en lille stråle og er kun lunken. Tevand kommer kun ud i en lille stråle og er kun lunken. Tevand kommer kun ud i en lille stråle og er kun lunken.,"['130301590', '130301811', '130301329']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO026836,"De vil gerne have besøg i dag om muligt, da de har meget travlt pga. vinterferien.
Den stopper i rengøring og skriver vandflowfejl, kontroller vandtilslutning.
Så den virker ikke.",['130302200'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 PF RL 380V renoveret,Nedbrud
WO031122,"Ring og aftal tid for besøg
Virker ikke",['130500006'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO022444,"De vil gerne have besøg i dag om muligt.
Tekst fra mail:
kaffe maskinen vil ikke lave noget med mælk",['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO052704,"Sprøjter ud med vand, har haft service besøg i dag. Åbner 8.30 lørdag.",['130301379'],[0.1],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO023211,"Ring for tid for besøg
Parkering på museets p-plads i Mejlgade, henvend dig i receptionen for p-tilladelse.
Mælken til mælkedrikke er meget flad Ring for tid for besøg
Parkering på museets p-plads i Mejlgade, henvend dig i receptionen for p-tilladelse.
Mælken til mælkedrikke er meget flad Ring for tid for besøg
Parkering på museets p-plads i Mejlgade, henvend dig i receptionen for p-tilladelse.
Mælken til mælkedrikke er meget flad","['130301923', '130302294', '132000000']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO032269,"Kunden melder at vi gerne lige små svinge forbi efter weekenden. Hun siger den gummiprop de bruger ved rens efter vi var der sidst er anderledes end den som var der tidligere, så de har problemer med at få den til at sidde korrekt så maskinen drypper/er utæt. De vil gerne lige have det tjekket, så vi sikrer der ikke er nogen problemer med det.",['130301728R'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO003005,"Maskine 4 thermoplan, siger ”Milk low”, selvom der er mælk på, er der noget vi selv kan gøre her ?",['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO016310,"Tjek serie nr.
Tekst fra mail: Den ene kaffemaskine, som ikke kunne skumme mælken rigtigt( skummer stadig ikke rigtigt). Samtidig med at den er utæt. Jeg har fået handymand til at kigge på den, og det ikke afløbet der er ",['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO041703,Drypper under bunden.,['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO050340,Maskine melder motor position error. Maskine melder motor position error. Maskine melder motor position error.,"['130302294', '130301923', '130302197']","[3.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO046980,"Vandtilførsels slangen er knækket. Tror de har villet ""flytte"" på noget og så 
har de fået ødelagt slangen.",['130304344'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO037206,Rensnøgle knækket. Kan ikke lave rengøring.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO013331,Defekt steamarm,['130301821'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO009245,"Mail fra CK: Reklamation. Der var en servicemand ude og reparere maskinen i mandags og tirsdag morgen opdager jeg at der ikke er noget mælkeskum på hverken cacao, latte osv.",['130301715'],[1.0],Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO033627,Laver ikke mælkeskum Laver ikke mælkeskum,"['130301137', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO031930,"Maskine kan ikke udlevere mælkedrikke. Der er mælk i og slangen er ikke tilstoppet. Lyder ikke til, at maskinen tager mælken ind. Ingen fejlmeddelelse. Maskine kan ikke udlevere mælkedrikke. Der er mælk i og slangen er ikke tilstoppet. Lyder ikke til, at maskinen tager mælken ind. Ingen fejlmeddelelse. Maskine kan ikke udlevere mælkedrikke. Der er mælk i og slangen er ikke tilstoppet. Lyder ikke til, at maskinen tager mælken ind. Ingen fejlmeddelelse. Maskine kan ikke udlevere mælkedrikke. Der er mælk i og slangen er ikke tilstoppet. Lyder ikke til, at maskinen tager mælken ind. Ingen fejlmeddelelse.","['130301773', '130301806', '130301535', '132000000']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO052307,2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk. 2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk. 2 ud af 2. Ved latte og cappuccino kommer der kun en halv kop ud. Har efterset mælkesug og påfyldt nyt mælk.,"['130301453', '130301715', '130301535']","[1.0, 1.0, 3.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO026738,"Maskinen udleverer for lille mængde når der laves mælkedrikke. Tjek alle drikke, for at være sikker.",['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO017080,"Melder flow error. 
Hun har prøvet at genstarte et par gange, men det ændre ikke noget",['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO053286,"Den laver ikke mælkeskum, udleverer kun tynd mælk - i f.eks. cappucino.",['130301994'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud
WO046668,Lækker vand ud over det hele,['131000011R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO020764,"Venligst noterer serienummer på maskinen i restauranten på 1. sal da begge deres maskiner står med placering restaurant og kunden kunne ikke oplyse serienummer. 
Maskinen laver ikke nok når de vælger espresso, ved enkelt espresso kommer der næsten ikke noget i koppen.",['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO011003,Split knækket på rød rensenøgle,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO002688,Fra CK: Maskine lækker vand. Fra CK: Maskine lækker vand. Fra CK: Maskine lækker vand. Fra CK: Maskine lækker vand.,"['130301443', '130301308', '130301318', '130301316']","[1.0, 1.0, 1.0, 4.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO013526,"Melder vandflowfejl, både ved Americano og thevand og andre drikke.",['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034027,Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl. Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl. Piston error (TX0113) - har tømt grumseskuffe og forsøgt manuel skyl.,"['130301175R', '130301280R', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO017716,"Skuffen med grums bliver fyldt med vand.
",['130301892'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO019266,Piston error Piston error Piston error,"['130301892', '130301201', '130301624']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO014033,Fejl på vandlevering,['130306133'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P TC 380V,Nedbrud
WO002228,Stopper i renseprogram (det er i starten af programmet den stopper) Stopper i renseprogram (det er i starten af programmet den stopper),"['130302199', '130302294']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO047429,Kommer vand på bagpanelet af maskinen og drypper også fra kalkfilter. Kommer vand på bagpanelet af maskinen og drypper også fra kalkfilter.,"['130301704', '130400018']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO017573,"Ring for at info om tid for besøg
Melder piston error Ring for at info om tid for besøg
Melder piston error Ring for at info om tid for besøg
Melder piston error Ring for at info om tid for besøg
Melder piston error","['130301201', '130301318', '130301308', '130301892']","[1.0, 1.0, 2.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO045221,Udløbstud  ser knækket ud og kan ikke få den sat på plads.  Udløbstud  ser knækket ud og kan ikke få den sat på plads.  Udløbstud  ser knækket ud og kan ikke få den sat på plads. ,"['130306224', '130302221', '130306148']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 P 2M RL TC 230V ,Nedbrud
WO007515,"De har problemer med mælken på begge maskiner - der kommer ikke ret meget, kun lidt skum. Og den venstre maskine flimrer i skærmen.",['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO034297,Der ligger kaffe/vand under maskinen. Brygger fint kaffen.  ,['132000000'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO017366,Nogle af drikkene virker ikke. (Erik ),['130305966'],[2.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO039448,Røde pind bag rensenøgle er knækket.,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 PF RS TC,Nedbrud
WO016443,"Kopi af tekst fra mail henvendelse: Vores Thermoplan nr. 5 smider vand under maskinen, vil i kigge på den.",['130301686'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO015528,Halve kopper.  Skrive hele tiden : varmer op Halve kopper.  Skrive hele tiden : varmer op,"['130301682', '130302088']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO013066,Kan ikke lave thevand,['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO041486,"indmeldt telefonisk 56365963. Melder vandflow fejl.  De har tjekket vand ok, og har gennemført skylning flere gange.",['130305527'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO044945,"Ingen adgang/personale efter 13.30.
Utæt under bunden, måske fra mælkeslangen.
Ved latte, den ene dag løber der mælk ud, en anden dag løber der vand ud.
Ved kaffe, ryster den meget. Brugere bliver helt forskrækket.
Beder om tømning af grumseskuffen selv om den næsten lige er tømt, der er ikke mange pukke der i.",['130301280R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO047155,"Serviceres op efter forudindgået aftale, virker lige nu ikke ordentligt.
Skift af: 
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset. Serviceres op efter forudindgået aftale, virker lige nu ikke ordentligt.
Skift af: 
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset. Serviceres op efter forudindgået aftale, virker lige nu ikke ordentligt.
Skift af: 
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset. Serviceres op efter forudindgået aftale, virker lige nu ikke ordentligt.
Skift af: 
Hydraulik modul 7.788,-
Steam Modul 4.029,-
Mekanisk modul 6.873,-
Giv info til CD når maskine er fikset.","['130305329', '131000007R', '131000008R', '131000003R']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO043971,"Har lukket 22/5.
Der er fortsat meget vand i grumseskuffen, den er nogle gange halv fuld af vand.",['130302269'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO039269,"Ved single espresso melder den tom bønnebeholder.
Der er vand i grumsebakke Ved single espresso melder den tom bønnebeholder.
Der er vand i grumsebakke","['130301175R', '130301624']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
