Work Order,Instructions,Product ID (Product) (Product),Quantity,Primær Asset Produkt,Work Order Type
WO040607,"Strømmen går, da de har kaffemaskine i gang. Hun mente ud fra el-tavlen at det var kaffemaskinen som fra skyld i at strømmen går. ",['130301214'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040621,"indmeldt pr telefon 28 10 83 40 - maskinen udleverer mælk, men skummer det ikke. (havremælk).",['130301127'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040654,Kommer flow error ved bryg af eks. espresso og kommer ingen kaffe. Vil godt udlevere thevand. ,['130301346'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040658,Maskinen slår HFI relæet/sikringen så snart de tænder den.  Vil gerne have det efterset snarest muligt. Maskinen slår HFI relæet/sikringen så snart de tænder den.  Vil gerne have det efterset snarest muligt. Maskinen slår HFI relæet/sikringen så snart de tænder den.  Vil gerne have det efterset snarest muligt.,"['131000003R', '130305536', '130301535']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040660,Ved espresso og mælkedrikke vil den ikke altid kværne. Kommer sporadisk med piston error.  Ved espresso og mælkedrikke vil den ikke altid kværne. Kommer sporadisk med piston error. ,"['130301892', '130301318']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
WO040666,"Utæt under, hvor slangerne er. Utæt under, hvor slangerne er.","['130307140', '130301791']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040690,"PLANLAGT VAGTUDKALD: D.02-03-2024 kl.11.00-15.00, Hirtshals.
Genbesøg efter AOK ikke kunne få gang i maskinen d.24/02-24.  (Udlevere ikke nok mælk eller foam).
OBS! Maskinen har været til eftersyn på værksted.
+ Prøve indstilling af vores nye Alm. African roast samt espresso helbønne på maskine. HUSK påsætning af label på bønnebeholder.  ",['130301845'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040691,Hænger i step 8 i rengøringsprogram. har prøvet at genstarte rengøringsprogram. Hænger i step 8 i rengøringsprogram. har prøvet at genstarte rengøringsprogram.,"['130301383', '130302125']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040693,Thevand er ikke varmt.  Thevand er ikke varmt.  Thevand er ikke varmt.  Thevand er ikke varmt. ,"['130301811', '130301860', '130301368', '130301918']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040719,"Besøg i dag ellers kontakt Kenneth. Maskine vil ikke trække mælk op, samt beder og rens to gange i streg. Er rengjort i går og i morges, men beder om det to gange. Maskine er muligvis slukket.  Besøg i dag ellers kontakt Kenneth. Maskine vil ikke trække mælk op, samt beder og rens to gange i streg. Er rengjort i går og i morges, men beder om det to gange. Maskine er muligvis slukket.  Besøg i dag ellers kontakt Kenneth. Maskine vil ikke trække mælk op, samt beder og rens to gange i streg. Er rengjort i går og i morges, men beder om det to gange. Maskine er muligvis slukket. ","['130301535', '130301715', '130301009']","[2.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040725,Ved rengøring sprøjter det med vand og gulvet er vådt. Spildbakke er ikke overfyldt. ,['130302221'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO040729,"Maskinen melder ingen bønner, selvom der er bønner i beholderen. Det er ikke hele tiden, men on/off i løbet af dagen. Den er samtidig meget langsom til at lave kaffe.",['130301126'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040745,Melder fejl igen her til morgen: 129 dampkedel tilstoppet ,['130302262'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO040747,"Maskinen laver kun halve kopper, når den skal lave latte. Maskinen laver kun halve kopper, når den skal lave latte.","['130302294', '130302227']","[4.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040750,Spørg kollegaer i kantinen ved besøg. Den ene af maskinerne i kantinen slår sikringen da de tænder den. elektriker har bekræftet at det er kaffemaskinen der er skyld i dette.,['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040765,Komponentfejl. Indimellem. ,['130306183'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 2M TC extern grums 380V,Nedbrud
WO040768,"Der er trukket eftersyn på denne maskine
Kopper med kakao bliver overfyldt. Begyndte i sidste uge at kopper med kakao, bliver mere og mere fyldte. 
",['130301976'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO040771,"Maskine larmer nogle gange ved bryg af kaffe, samt under rengøring. ",['131000009R'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040776,Ved bryg kommer flow error. og ingen vand udleveres. I løbet af dagen har den ikke leveret så meget vand som den plejer. ,['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040794,Maskinen melder piston error og powder error. Maskinen melder piston error og powder error. Maskinen melder piston error og powder error. Maskinen melder piston error og powder error. Maskinen melder piston error og powder error. Maskinen melder piston error og powder error.,"['130301892', '130301624', '130301427', '130301318', '130301280R', '130301273']","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040803,"Kollegaer oplyser at maskine kværner kaffen, men ingen vand kommer ud. Mente den meldte en vandtilførsel fejl.  Kollegaer oplyser at maskine kværner kaffen, men ingen vand kommer ud. Mente den meldte en vandtilførsel fejl. ","['130306033', '130306031']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 Neo CT1 TC,Nedbrud
WO040815,"Køleskab på 3. sal ved BW3 CBTM.
Melder milk empty. Der er mælk og der udleveres drikke med mælk.",['130301901'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040821,"Kakaomixer larmer meget ved rengøringsprogram.
Motor skiftes !!
Jens Ole",['130302291'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO040823,Virker ikke. ,['130301704'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040825,Kakao stopper til og løber ud af maskine. ,['130302164'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040831,"Maskinen er utæt under bunden. Den drypper hele tiden, ikke kun under bryg eller rens.  Han har haft åbnet maskinen.   Maskinen er utæt under bunden. Den drypper hele tiden, ikke kun under bryg eller rens.  Han har haft åbnet maskinen.  ","['130301314', '130301308']","[2.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040852,Ved latte kommer kun 2/3 i koppen end hvad der plejer. Ligner at den ikke får nok mælk i latten. Som om den stopper med at give mælk før end den plejer.  Ved latte kommer kun 2/3 i koppen end hvad der plejer. Ligner at den ikke får nok mælk i latten. Som om den stopper med at give mælk før end den plejer.  Ved latte kommer kun 2/3 i koppen end hvad der plejer. Ligner at den ikke får nok mælk i latten. Som om den stopper med at give mælk før end den plejer.  Ved latte kommer kun 2/3 i koppen end hvad der plejer. Ligner at den ikke får nok mælk i latten. Som om den stopper med at give mælk før end den plejer. ,"['130301535', '130301806', '130301715', '132000000']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud
WO040857,"Har stået slukket i en måneds tid.
Når de tænder maskinen, går der ca. 2 minutter og så slår sikringen. Har prøvet det 4 gange nu. Har stået slukket i en måneds tid.
Når de tænder maskinen, går der ca. 2 minutter og så slår sikringen. Har prøvet det 4 gange nu.","['130301917', '130301715']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040864,"ved tryk på kaffe kværner den, men komme ringen vand. Melder: der blev ikke registret vandflow. ved kakao og thevand, kommer der fint vand og kakao ud.  ved tryk på kaffe kværner den, men komme ringen vand. Melder: der blev ikke registret vandflow. ved kakao og thevand, kommer der fint vand og kakao ud. ","['130302388', '130302403']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P TC extern grums,Nedbrud
WO040865,Kan ikke trykke på renseknap. ,['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040869,Kan ikke køre rens går i stå i nr 7,['130301129'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO040870,Melder flowerror,['130301342'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040883,"Maskinen går ud, når de sætter stikket i - de tror det er en sikring i maskinen",['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO040884,Hænger fast i rengøringsprogrammet ved punkt 8. Han kan ikke gøre noget på skærmen. Hænger fast i rengøringsprogrammet ved punkt 8. Han kan ikke gøre noget på skærmen.,"['130301767', '131000006R']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040893,"Tekniker noter maskinens serienr.
Maskinen vil ikke kværne bønner. Kunde har tjekket at beholder sidder korrekt på Tekniker noter maskinens serienr.
Maskinen vil ikke kværne bønner. Kunde har tjekket at beholder sidder korrekt på Tekniker noter maskinens serienr.
Maskinen vil ikke kværne bønner. Kunde har tjekket at beholder sidder korrekt på","['130305981', '130302294', '130302268']","[1.0, 4.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2,Nedbrud
WO040895,Den er gal igen med både touchskærm og steamer.,['130301719'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040908,"Giv besked til Johannes om tid for besøg.
Når maskine tændes, går der ca. 10 sekunder. Så går den i stå/fryser. Kommer ikke videre. Har genstartet. Ønsker 28 eller 29 februar. Er i havn igen fra søndag aften til onsdag morgen.",['130302221'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 PF RL TC AO,Nedbrud
WO040920,Maskinen er utæt under renseprogram.,['130301530'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040921,"Flimrer i skærmen, de er bedt om at slukke/tænde maskinen for at få dette til at stoppe.
Hvis det ikke stopper, skal der skiftes et 3V batteri på skærmprintet.
Melder at drypbakke ikke er monteret.",['130301385'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040923,"Melder flowfejl, men kan godt lave shots.  De har tjekket Hydrostopper og den er ikke slået ud.",['130301158'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO040928,INdmeldt af KE - der skal skiftes O-ring på blå rensenøgle.,['130301963'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040929,"Når der er udlevere kaffe, giver maskinen en meget skinger lyd, de kan næsten ikke bruge den, da lyden er så grim at høre på.",['131000007R'],[1.0],Thermoplan Kaffemaskine BW3 CBT2,Nedbrud
WO040938,"Ring og info tid for besøg 32445460 til Carolina. Ønsker besøg i dag.
Når de vil starte rengøring, skal de holde inde, den laver skyl.
Skal trykke flere gange og trykke hårdt, for at få udlevere kaffe.
Display komplet BW3 TP renoveret er skiftet d. 23/2-24",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO040952,"Der kommer meget lidt eller intet vand ud ved tevand. Resten fungerer som det skal. 
4/3 Varmt vand er koldt. Løbetid er 95 sekunder for shot.",['131000003R'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO040957,"Informer om tid for besøg, da vogn ikke altid er åben/bemandet.
Ved varmvandskyld, stopper den meget kort efter og melder flowfejl. Umiddelbart ingen fejl når han tager drikke. Der er fint vandflow i vandhanen og ud af BWT filter. Sker ved opstart af maskinen.",['130302192'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO040971,"Meget gerne besøg i dag. Maskinen beder om rens hele tiden. Efter hver rens, beder den om rengøring igen.",['130302461'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 TC 380V,Nedbrud
WO040973,Maskinen har sagt en høj og skinger lyd ved udlevering af kakao og nu vil den ikke udlevere kakao. Der kommer kun vand. Ingen fejlbesked og maskinen er rengjort.,['130302161'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO040983,"Melder komponentfejl. Har fået tlf. support af KE, fejler stadig.",['130306183'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 P 2M AO TC extern grums 230V,Nedbrud
WO040993,"Når de tager kakao, kommer der kaffe med. Der skal kun udleveres kakao. Kan ikke lave mælke foam.   Når de tager kakao, kommer der kaffe med. Der skal kun udleveres kakao. Kan ikke lave mælke foam.  ","['130302403', '130301923']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO041018,Meget gerne besøg i dag. Maskinen melder vandflow fejl - en fejl de får ofte.,['130305527'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO041024,"Ingen serviceaftale.
Giver ikke mælk. Har ikke gjort det i 14 dage. Der er frisk mælk i køl, det skiftes hver morgen.",['130302227'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO041027,"Der kommer vand ud under maskinen og vand i grumseskuffen, efter service i går.",['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO041038,"Steamerarm faldet af, og der kammer damp ud når de prøver at steame. Steamerarm faldet af, og der kammer damp ud når de prøver at steame.","['130301811', '130301860']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO041065,Maskinen melder varmefejl - ringet ind af KE Maskinen melder varmefejl - ringet ind af KE,"['130302173', '130302461']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTM2 RL 380V,Nedbrud
WO041067,"Maskinen melder Slow Error. Problemer med løbetiderne, selvom de indstiller den ofte. Som om den kun løber i den ene side. Maskinen melder Slow Error. Problemer med løbetiderne, selvom de indstiller den ofte. Som om den kun løber i den ene side. Maskinen melder Slow Error. Problemer med løbetiderne, selvom de indstiller den ofte. Som om den kun løber i den ene side. Maskinen melder Slow Error. Problemer med løbetiderne, selvom de indstiller den ofte. Som om den kun løber i den ene side. Maskinen melder Slow Error. Problemer med løbetiderne, selvom de indstiller den ofte. Som om den kun løber i den ene side.","['130301704', '130301535', '130305536', '130301624', '130301280']","[1.0, 1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO041081,Besøg fredag inden 16:30 eller mandag morgen. De kan ikke lave espresso Det er måske kværnen. De har haft tømt den og fyldt igen uden held.,['131000010R'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO041087,Fejl i statusstyreenhed Fejl i statusstyreenhed Fejl i statusstyreenhed,"['130302213', '130302313', '131000011R']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud
WO041117,Split i rensenøgle knækket Split i rensenøgle knækket,"['130302422', '130302254']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO041141,Kommer vand ud af mælkebeholder. ,['130302287'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO041151,Gerne besøg i dag.  Stålslange i underskab til beholder faldet af og vand ud over det hele. Vand er slukket for. ,['130304344'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS,Nedbrud
WO041158,Utæt. ,['130302173'],[1.0],Thermoplan Kaffemaskine BW4 CTM2 RL 380V,Nedbrud
WO041168,Efter rens står maskinen og drypper vand. ,['130306087'],[1.0],Thermoplan Kaffemaskine BW4 Neo CT1 TC,Nedbrud
WO041179,"Kan ikke få renseprogram kørt færdigt. Forsøgt genstart, men står stille ved cleaning wait. ",['130301917'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041205,Strømmen slog ud i går. Oplever i dag at der ikke pumpes mælk til mælkedrikke.,['130301773'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041214,Kunde har flyttet maskine og slange til maskine er gået i stykker. (billede i note/hændelse),['130304344'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud
WO041220,"Udleverer ikke kakao. Forsøgt med rengøring, men kommer ikke videre fra tragten/mixerskålen. ",['130302380'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud
WO041222,Maskine står og drypper under rens ved to slanger under maskine. ,['132000000'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud
WO041230,Er utæt under bunden med vand. Picoline havde set det for noget tid siden også.  Er utæt under bunden med vand. Picoline havde set det for noget tid siden også. ,"['130301139', '130301723']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO041235,"GENGANGER - Ring Carolina og aftal tid.  Det er ikke blevet bedre efter JR's besøg 27/2 - selvom display er skiftet skal de trykke meget hårdt og længe, og det tager næsten en time at gennemføre rengøring. Det er også en udfordring at få udleveret en drik.  ",['130301720R'],[1.0],Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud
WO041258,Pind ved røde rensenøgle er knækket,['130302422'],[1.0],Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud
WO041260,Kaffen lugter brændt og kunder klager over smagen,['130301796'],[1.0],Thermoplan Kaffemaskine BW3 CTS2,Nedbrud
WO041263,Efter besøg i går er maskinen utæt og der løber vand ud under den. De har nu slukket maskinen.,['130302396'],[1.0],Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041274,"Gerne i indeværende uge eller start næste uge.
Maskine drypper fra vandtilslutningen, er set efter den kom hjem fra baristamesse. Gerne i indeværende uge eller start næste uge.
Maskine drypper fra vandtilslutningen, er set efter den kom hjem fra baristamesse.","['130307164', '130302368']","[1.0, 1.0]",Thermoplan Kaffemaskine BW4 CTS2 TC AO med grumseudkast (380-415V) ,Nedbrud
WO041290,Der drypper med vand fra udløbshoved og har lavet ballade de sidste par dage med mælken. Der drypper med vand fra udløbshoved og har lavet ballade de sidste par dage med mælken. Der drypper med vand fra udløbshoved og har lavet ballade de sidste par dage med mælken. Der drypper med vand fra udløbshoved og har lavet ballade de sidste par dage med mælken.,"['130301923', '130301535', '132000000', '130301715']","[1.0, 1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041296,Kommer for lidt americano ud i forhold til koppens størrelse. Cirka en halv kop.  Kommer for lidt americano ud i forhold til koppens størrelse. Cirka en halv kop.  Kommer for lidt americano ud i forhold til koppens størrelse. Cirka en halv kop. ,"['130301175R', '130301624', '130301280R']","[1.0, 1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTM2,Nedbrud
WO041354,indtelefoneret 50756868. Piston Error. Samme som sidst. indtelefoneret 50756868. Piston Error. Samme som sidst.,"['130301201', '130301361']","[1.0, 1.0]",Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud
