Work Order,Postal Code,First Arrived On,Completed On,Primary Incident Customer Asset,Customer Asset,Line Status,Incident Type,Primær Asset Kategori,Primær Asset Produkt,Work Order Type,Primary Incident Type,Instructions,Intern note,Koptæller,Product ID (Product) (Product),Supplier Item number (Product) (Product),Name,Quantity
WO049715,1577,2024-10-31 11:42:00,2024-10-31 12:49:00,BW158374,BW040592B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMC2 Starbucks,Nedbrud,Nedbrud,Kommer meget vand i grumsespanden efter rens af maskine.,,23935.0,130301280,104484,Mobil piston komplet TP,1.0
WO049736,2500,2024-10-30 14:21:00,2024-10-30 15:17:00,200147475,200147475,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Stoppet til i kakao.,"ASA - Ringet ind af AA, der har talt med Malou.

Kunden skal betale.",70067.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO049737,2630,2024-10-30 14:09:00,2024-10-30 15:15:00,200156563,100194293H,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,"Maskine BW4c i stuen til venstre.
Pind i rensehus for blå nøgle er knækket.","Reservedele skal skrives på hydrauliskmodul. 
Modulet er ikke oprettet.
Hydraulikmodul har nummer 100194293.
Sidder i maskine nummer  200156563.",5129.0,130302385,132067,Piston cleaning tab detection blue assy TP,1.0
WO049743,2000,2024-10-31 11:36:00,2024-10-31 12:25:00,200153398,100012559H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Melder vandflowfejl,,24527.0,130302268,127135,The og rengørings ventil kit BW4 TP,1.0
WO049772,1879,2024-10-31 11:36:00,2024-10-31 13:02:00,BW078518,BW079085B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kommer vand i grumseskuffen når de brygger kaffe og skrue under grumseskuffe er faldet ud.,,395569.0,130301317,104818,"O-ring 10,69 x 3,53 TP",1.0
WO049772,1879,2024-10-31 11:36:00,2024-10-31 13:02:00,BW078518,BW079085B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Kommer vand i grumseskuffen når de brygger kaffe og skrue under grumseskuffe er faldet ud.,,395569.0,130301624,115890,Fjedersæt for brygger TP,1.0
WO049797,3550,2024-11-01 11:09:00,2024-11-01 12:32:00,200145672,200145672,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Stoppet til i kakaoen.,"kd. oplyser det er samme problem som sidst vi var ude (d. 11/10).  Kontakt gerne Christine når du er der, hun vil gerne vide hvorfor det sker.",13803.0,130302164,124748,Udsugnings motor for kakao BW4 TP,1.0
WO049797,3550,2024-11-01 11:09:00,2024-11-01 12:32:00,200145672,200145672,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Stoppet til i kakaoen.,"kd. oplyser det er samme problem som sidst vi var ude (d. 11/10).  Kontakt gerne Christine når du er der, hun vil gerne vide hvorfor det sker.",13803.0,130302380,131816,Pump with magnetic clutch set TP,1.0
WO049824,4000,2024-11-01 13:53:00,2024-11-01 14:39:00,200148516,200148516,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Røde pind bag rensenøgle er knækket. Kørt rengøring.,,20285.0,130302422,133555,Stempel for kaffe-rensenøgle TP,1.0
WO049846,1560,2024-11-04 08:10:00,2024-11-04 09:08:00,310169357,310169357,Used,Nedbrud,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M TC 230V,Nedbrud,Nedbrud,Kan ikke køre rens. Melder temp. to high,,482.0,130302287,127605,indsugningsrør for mælkeslange BW4c TP,1.0
WO049865,7430,2024-11-18 13:46:00,2024-11-18 14:18:00,120000436,120000436,Used,Nedbrud,BW4neo,Thermoplan Kaffemaskine BW4 Neo CTS2 TC,Nedbrud,Nedbrud,"Når de afkalker deres kaffemaskine løber der vand ud over det hele, hun tror vandtank er utæt.",,9537.0,130306210,136805,Water tank exhaust nozzle Neo TP,1.0
WO049918,8200,2024-11-05 11:21:00,2024-11-05 12:34:00,200159923,200159923,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,indmeldt af AOK - kun halve kopper mælk.,,24341.0,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO049943,1051,2024-11-07 09:55:00,2024-11-07 11:32:00,BW151421,BW151421,Used,,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Vil ikke udlevere filterkaffe. Ville fint i går. Er rengjort.,"BCA: FK har glemt at registrere modul så der er intet SN på. tages ved næste service.
Gl. modul SN FM*8R er udtaget manuelt.
1 nyt modul reservoir. Stik til varmelegeme var der dårlig forbindelse. Modul blev defekt efter nogle dage.
2. Nyt reservoir. potpumpe var defekt.

Har byttede rundt på pumper så et modul virker.",138020.0,131000006R,117083R,Modul BW3 Reservoir CBT/CBTM TP OMBYT,1.0
WO049968,1220,2024-11-06 10:42:00,2024-11-06 14:20:00,BW074897,BW0772223R,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Står og drypper fra udløb med filterkaffe. Oplever ofte om morgenen at maskine melder piston error eller flow error. De kan tage en kop filterkaffe og derefter vil den lave shots.,Slangerne er u/b,660364.0,130301535,108793,Ventil Pakning TP,1.0
WO050032,1203,2024-11-07 12:03:00,2024-11-07 13:28:00,200158016,200158016,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P TC,Nedbrud,Nedbrud,"Rengøring går i stå ca. 10-15 inde og melder fejl at de skal genstarte og forsøge igen. Dette er gjort, men stopper igen.",,15000.0,130302292,127751,Komplet mælke rense nøgle BW4c TP,1.0
WO050059,9000,2024-11-11 07:16:00,2024-11-11 08:16:00,200168024,100333076H,Used,,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC extern grums,Nedbrud,Nedbrud,Mælkeskum er ikke som på de andre maskiner. ,"SOH- 11.11.24 reservedelen 126326 mælkepumpe kan ikke registreres på Hændelse For Modul fordi hydraulikmodulet ikke er registreret.
Hydraulikmodulets SN#100333076. 
Der er brugt et stk. mælkepumpe med 
reservedels nr. 126326 ",3049.0,130302227,126326,Mælkepumpe for BW4c TP,1.0
WO050098,9850,2024-11-10 13:43:00,2024-11-10 14:40:00,BW072095,BW072095,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,"Melder flow error
",,,130301158,101599,Flowmeter til BW3 med stor pumpe  / Mastrena TP,1.0
WO050156,7000,2024-11-12 08:45:00,2024-11-12 10:15:00,B1136564,B1136564,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS,Nedbrud,Nedbrud,"Maskinen melder “koger ikke klar” kunde har forsøgt genstart og Cold start rinse.
Mette 43223201",,62838.0,130301453,107286,Thermical security 125°C HM TP,1.0
WO050181,1255,2024-11-13 10:24:00,2024-11-13 11:18:00,BW151140,BW151140,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Melder sporadisk flowfejl, har gjort det siden formiddag. Der har ikke været lukket for vandet.",,149596.0,130305536,115848,Kontraventil TP,1.0
WO050218,1456,2024-11-13 12:38:00,2024-11-13 13:27:00,BW066303,BW140274B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Kommer meget vand i grumsespanden.,"ASA - Caroline fortæller at hun meldte service på en maskine i sommers. Der er ingen WO at finde på det. Der er trukket eftersyn på begge maskiner, emmerys forebyggende.
Tæller står på 185076",195220.0,130301892,118588,Pakning for fix piston TP,1.0
WO050225,4600,2024-11-13 14:17:00,2024-11-13 14:33:00,200148540,200148540,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Under rens kommer der meget vand under maskine. Ligner det er fra kakao, men tragt er sat helt ind.",Beskyttelsedæksel påsat begge deres maskiner. Derfor 2 stk.,54765.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,2.0
WO050234,1577,2024-11-14 11:05:00,2024-11-14 12:24:00,BW065426,BW047836H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,1 ud af 2. Kommer ingen skum når de laver latte eller cappuccino.,,263898.0,130301788,117585,Udløbs gevindprop BW3 TP,1.0
WO050236,1577,2024-11-14 10:47:00,2024-11-14 14:15:00,310168339,,Used,Hændelse for modul,BW4 CTM2,Thermoplan Kaffemaskine BW4 CTM2 2M RL TC extern grums 230V,Nedbrud,Nedbrud,2 ud af 2. Drypper med vand under maskine. Ligner det er ved afløb fra spildbakke.,"Kan ikke registrere hyd. Modul sender billed på mail. 
ASA - H-modul er oprettet (9C00001F3D258801H) og tilknyttet maskinen) Mangler ta lave hændelse for modul.",22431.0,130302461,136934,Mælkepumpe BW4 TP,1.0
WO050340,8200,2024-11-15 08:50:00,2024-11-15 10:22:00,200162658,200162658,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,Maskine melder motor position error.,,,130302294,127791,Ring Membran for ventil 3/2 FKM BW4 hydraulik TP,3.0
WO050369,9850,2024-11-16 12:00:00,2024-11-16 12:45:00,BW121529,BW121529,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,"Beder om koldstart, men bliver ved at lukke vand ud",,297714.0,130301867,118428,Flowmeter BW3 TP,1.0
WO050397,1165,2024-11-18 12:52:00,2024-11-18 14:11:00,200156469,200156469,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Display er sort. Der er lys i knap ved grumseskuffen.,,32919.0,130306027,137823,Skærm BW4c TP ,1.0
WO050422,8000,2024-11-18 13:05:00,2024-11-18 14:05:00,200150911,200150911,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Utæt,oprettet for PAF,87008.0,130305533,108082,Vandpumpehoved TP,1.0
WO050423,2100,2024-11-18 14:41:00,2024-11-18 16:01:00,BW141581,BW151424H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Kaffen er blevet stærkere og stærkere og mere bitter, der kommer kun ca den halve mængde i koppen.",,349102.0,130301715,116819,Milk Heating Coil TP,1.0
WO050424,8230,2024-11-19 11:19:00,2024-11-19 12:16:00,200148317,200148317,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Stopper i trin 1 ved rengøringsprogram. Melder ofte vandflowfejl. Oplever at maskinen ofte går i stå.,"ASA - Der kan ikke uddybes hvad der sker, når den går i så. Maskinen er ikke online, så jeg kan ikke se data fra TC.",50849.0,130302268,127135,The og rengørings ventil kit BW4 TP,1.0
WO050493,8700,2024-11-19 14:12:00,2024-11-19 14:51:00,200158901,200158901,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,Maskinen viser fejlen: Vandflowfejl Jeg ved ikke om det har noget med ovenstående fejl at gøre men de seneste dage har mine kollegaer oplevet at maskinen er MEGET langsom til at lave en kop Americano. Der kommer kun 1 stråle ud.,,5478.0,130301272,104358,Si For Mastrena Mekanisk TP,1.0
WO050532,2770,2024-11-20 12:35:00,2024-11-20 13:41:00,BW074790,BW072187H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,Maskine er utæt.,,211941.0,130301127,101210,Servicekit Mælkepumpe BW3,1.0
WO050582,2100,2024-11-28 11:35:00,2024-11-28 12:37:00,200156661,200156661,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC MDB-T,Nedbrud,Nedbrud,"Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Giver ikke nok mælk, gælder alle drikke.","Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Skærm er mørk ved opstart, efter boiler flush er backlight på skærm dødt. Bestiller ny.",28406.0,130306027,137823,Skærm BW4c TP ,1.0
WO050582,2100,2024-11-28 11:35:00,2024-11-28 12:37:00,200156661,200156661,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC MDB-T,Nedbrud,Nedbrud,"Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Giver ikke nok mælk, gælder alle drikke.","Ring Nicola inden så du er skrevet ind i sikkerhedssystemet.
Skærm er mørk ved opstart, efter boiler flush er backlight på skærm dødt. Bestiller ny.",28406.0,130301428,140720,Silicone slange ø 8/4 TP,2.0
WO050623,3600,2024-11-22 11:32:00,2024-11-22 12:28:00,200144515,200144515,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,Maskinen udleverer ingen kakao. Den drypper bare.  De har kørt rens 4 gange.,,90353.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO050624,2300,2024-11-22 11:22:00,2024-11-22 12:30:00,200156818,200156818,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"indmeldt telefonisk 81315331.  Udlevering sker under maskinen, og kakao virker heller ikke.","indmeldt telefonisk 81315331.  
den har bedt om serviceeftersyn i lang tid, oplyser kunden.

Kunden skal betale.",17154.0,130307949,130307949,Beskyttelsesdæksel til kakaotragt: BW4/BW4c TP,1.0
WO050627,2630,2024-11-22 11:14:00,2024-11-22 12:08:00,200145966,200145966,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,er utæt under rens.  Mælkeslangerne ønskes også skiftes.   Kunden spørger også til regulering af temperatur på køleskab og efterlyser vejledning til rengøring af køleskab nedenunder.  (jeg fremsender ny spilddunk til kunden - lander mandag).,Kontakt: Necla.,48405.0,130302313,128896,Mælkeslange lang BW4 TP,1.0
WO050636,8000,2024-11-25 08:11:00,2024-11-25 09:30:00,200150909,200150909,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Under rengøring kommer den ikke videre fra step 7. Har haft samme fejl før.,,,132000000,120701,Mælkepumpe BW3/BW4c TP,1.0
WO050636,8000,2024-11-25 08:11:00,2024-11-25 09:30:00,200150909,200150909,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Under rengøring kommer den ikke videre fra step 7. Har haft samme fejl før.,,,130302263,127042,Renseblock for BW4c TP,1.0
WO050646,1577,2024-11-22 12:35:00,2024-11-22 13:02:00,202134000628,202134000628,Used,Nedbrud,Køleskab,Køleskab BW4c 20 l ,Nedbrud,Nedbrud,periodisk leveres der ikke mælk.,"8/1-25 ASA - Mailet JJO igen.
BCA: hvilket SN? var det den ASA talte med JJ om?",,130301428,140720,Silicone slange ø 8/4 TP,1.5
WO050668,2770,2024-11-25 09:58:00,2024-11-25 14:40:00,BW119317,BW119317,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTMC2,Nedbrud,Nedbrud,Drypper med vand under maskine under bryg og kommer kun meget lidt mælk ud. Har slukket maskine siden i går.,,744352.0,130301535,108793,Ventil Pakning TP,2.0
WO050754,2770,2024-11-26 08:25:00,2024-11-26 09:10:00,BW074789,BW138717H,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Stor lækage fra under maskinen. Også lækage fra en hvid beholder i skab under maskine. Der løber vand til etagen nede under, men det er uvist om det er fra denne maskine.","ASA - tag gerne billeder af hvor vandet kommer fra, og løber hen, så vi har det, i tilfælde af at hotellet melder erstatningssag. Send gerne til STR.",284191.0,130301994,120698,Vinkel fitting 4-1/8 BW4 TP,1.0
WO050755,8000,2024-11-26 09:00:00,2024-11-26 09:17:00,200156973,200156973,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC,Nedbrud,Nedbrud,Mælk er utæt.,oprettet for PAF,16190.0,130306229,140704,Teflon slange ø 4/2  TP,0.3
WO050780,2900,2024-11-27 11:05:00,2024-11-27 11:41:00,200152372,B1138907H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Sag 1 af 2. Slog sikring hele tiden i fredags. Har i dag kunne tænde den. Kaffemaskiner er på hver deres sikringsgruppe.,1 time,46111.0,130305722,134385,"NTC ø6 short BW4, BW4c TP",1.0
WO050781,2900,2024-11-27 10:15:00,2024-11-27 11:05:00,200152373,B1139540H,Used,Hændelse for modul,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 TC,Nedbrud,Nedbrud,Sag 2 af 2. Slår relæ med et par timers mellemrum. Kan tænde maskine efter relæ er slået til igen. Men relæ hopper igen. Kaffemaskiner er på hver deres sikringsgruppe.,1 time + 1 kørsel,,130305966,140435,O-RING 12.42X1.78-CIP FKM 75.501-04 TP,2.0
WO050792,2100,2024-11-27 09:28:00,2024-11-27 10:02:00,BW076681,BW077072B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBT2,Nedbrud,Nedbrud,Grumseskuffe er fyldt med vand.,1 time og 1 kørsel,,130301175R,101969R,Piston FIX TP Renoveret,1.0
WO050850,1051,2024-11-29 09:34:00,2024-11-29 11:15:00,BW072213,BW085577B,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CBTM2,Nedbrud,Nedbrud,"Maskine drypper under bunden. Fylder bordet op med vand.  Melder filterskift, men jeg kan se på WO046249 vi var forbi og skifte filter 21-10-2024, så tjek om tæller er nulstillet.","Melder filterskift, men jeg kan se på WO046249 vi var forbi og skifte filter 21-10-2024, så tjek om tæller er nulstillet.",170564.0,130301272,104358,Si For Mastrena Mekanisk TP,1.0
WO050855,7190,2024-11-29 12:31:00,2024-11-29 13:30:00,BW150571,BW150571,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Meldte pludselig bean hopper empty på højre side. Ved test om der leveres drikke fra venstre beholder, melder den nu også tom på venstre beholder.",,,130301624,115890,Fjedersæt for brygger TP,1.0
WO050855,7190,2024-11-29 12:31:00,2024-11-29 13:30:00,BW150571,BW150571,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Meldte pludselig bean hopper empty på højre side. Ved test om der leveres drikke fra venstre beholder, melder den nu også tom på venstre beholder.",,,130302088,122076,Kaffeudløb CTMC TP,1.0
WO050886,2200,2024-11-29 09:00:00,2024-11-29 10:52:00,BW131547,BW131547,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Maskinen skriver flow error.
Den drypper også fra bunden under kopholder.",,137138.0,130301811,117724,Beslag for udløb TP,1.0
WO050890,2500,2024-11-29 09:21:00,2024-11-29 10:15:00,BW084198,BW077040S,Used,Hændelse for modul,BW3,Thermoplan Kaffemaskine BW3 CTMS2 ,Nedbrud,Nedbrud,"Ønsker hurtigt at vide hvornår vi kommer. Maskine slukker. Der er vand i skærm, skærm flimrer, der løb vand ud af maskinen, da de tændte den i morges. Den er slukket af sig selv i løbet af natten. De gik fra den i går, hvor den var tændt.",,,130301651,115925,"Varmelegeme 2,7kw TP",1.0
WO050907,2200,2024-12-04 09:28:00,2024-12-04 09:37:00,BW131547,BW131547,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,Drypper vand.,"ASA - TO vurdere om kunde ksal betale eller ej.
Drypbakke utæt ved studs. ",137351.0,130301329,104837,"O-Ring14 x 1,78 TP",1.0
WO050964,2400,2024-12-02 13:48:00,2024-12-02 15:34:00,200144899,200144899,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Der løb vand ud af maskinen, har måtte lukke for vandet. Kan ikke se hvorfra.",,66326.0,130301492,108200,Lynkobling vinkel  TP,1.0
WO050964,2400,2024-12-02 13:48:00,2024-12-02 15:34:00,200144899,200144899,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2,Nedbrud,Nedbrud,"Der løb vand ud af maskinen, har måtte lukke for vandet. Kan ikke se hvorfra.",,66326.0,130302269,127140,Komplet ventil for BW4c boiler TP,1.0
WO051022,1560,2024-12-04 12:11:00,2024-12-04 13:28:00,BW078778,BW078778,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTM2,Nedbrud,Nedbrud,"Skærmen virker ikke. Kan ikke starte rens på den. Skærmen blev skiftet i fredags, de troede ikke at vi havde været forbi endnu, da det er samme oplevelse som før besøget i fredags.",,126963.0,130301720R,116832R,Display komplet BW3 TP renoveret,1.0
WO051030,2300,2024-12-04 13:12:00,2024-12-04 14:33:00,B1142096,B1142096,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P,Nedbrud,Nedbrud,"Kaffe er meget langsom om at udlevere, og nogle gange kommer der kun en halv kop ud. Melder ingen fejl.",Fra Dalux 287521 - NRB,28192.0,130302269,127140,Komplet ventil for BW4c boiler TP,1.0
WO051076,8100,2024-12-05 14:06:00,2024-12-05 14:39:00,BW170475,BW170475,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CBT2 Extern grums TC,Nedbrud,Nedbrud,"2 ud af 2. Når de vælger kaffe, siger den et mekanisk click og sker ingenting. Ingen fejl. Forsøger med genstart.",,,130302125,123379,Pumpemotor 24V TP,1.0
WO051128,5220,2024-12-05 13:20:00,2024-12-05 15:20:00,200158111,200158111,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Ønsker at få info om tid får besøg, når vi ved hvornår vi kommer. Kan lukke os ind før kl. 10.00.
Skærmen er helt sort. Har prøvet at genstarte maskine. På TC vises der at den er tændt, der er lys i tænd/slukknap.","GARANTI 
Ønsker at få info om tid får besøg, når vi ved hvornår vi kommer. Kan lukke os ind før kl. 10.00.",,130306027R,137823R,Skærm BW4c TP renoveret,1.0
WO051140,6000,2024-12-06 10:20:00,2024-12-06 11:15:00,200160224,200160224,Used,Nedbrud,BW4c CTM2 P,Thermoplan Kaffemaskine BW4c CTM2 P RS TC,Nedbrud,Nedbrud,"Skærmen er gået i sort.
Anika 51885092",Anika 51885092,5801.0,130306027,137823,Skærm BW4c TP ,1.0
WO051149,9000,2024-12-09 13:35:00,2024-12-09 14:47:00,200168022,200168022,Used,Nedbrud,BW4c CTM2,Thermoplan Kaffemaskine BW4c CTM2 RS TC extern grums,Nedbrud,Nedbrud,Flere kollegaer synes at den er langsom til at udlevere kaffe og rengøring har tidligere nævnt at den generelt virker langsom.,,25842.0,130306273,104599,"Lower grinding disc ø54 left, assy. TP",1.0
WO051162,1612,2024-12-06 11:10:00,2024-12-06 11:47:00,BW082822,BW082822,Used,Nedbrud,BW3,Thermoplan Kaffemaskine BW3 CTS2,Nedbrud,Nedbrud,"Opdatering 9.29. Udlevere fint shots efter genstart. Løbetid er normal.
Siger en brumme lyd og så en høj skinger lyd. Kværner kaffe, men udlevere ikke kaffe. Tør kaffegrums kommer i grumsebeholder. Kan godt steame og levere tevand.","ASA - Aftalt med TO at vi kommer forbi selv om den virker efter genstart, så vi er sikre på at den ikke står af i weekenden.",394139.0,130301624,115890,Fjedersæt for brygger TP,1.0
